id_smart;name;description;cod_cat_n1_smt;categoria_nivel_1;cod_cat_n2_smt;categoria_nivel_2;marca;formato;precio;image1;image2;image3;empresa;name_tottus;score_tottus;marca_tottus;formato_tottus;precio_tottus;name_lider;score_lider;marca_lider;formato_lider;precio_lider;name_jumbo;score_jumbo;marca_jumbo;formato_jumbo;precio_jumbo;flag_mmpp
L547911;Mermelada Frutilla, 400 g;Mermelada Original Frutilla Watt's, 400g;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;watts;400 g;1950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/746395a.jpg]&sink;;;Lider;;;;;;mermelada frutilla 400 g watts 400 g;95.0;watts;400 g;1950.0;;;;;;0
L548043;Snack Gato Pescaditos Sabor Salmon Bolsa, 65 g;no info;MAS_001;Mascotas;G_001;Gato;fit;65 g;1770.0;https://images.lider.cl/wmtcl?source=url[file:/productos/746619a.jpg]&sink;;;Lider;;;;;;snack gato pescaditos sabor salmon bolsa 65 g fit 65 g;95.0;fit;65 g;1770.0;;;;;;0
L277643;Helado Piña Cassata, 1 L;Helado Cassata Piña Nestlé, 1lt;C_001;Congelados;H_001;Helados;savory;1 l;2950.0;https://images.lider.cl/wmtcl?source=url[file:/productos/749268a.jpg]&sink;;;Lider;;;;;;helado piña cassata 1 l savory 1 l;95.0;savory;1 l;2950.0;;;;;;0
L549712;Galletas de Arroz y Pera sin Gluten Bolsa, 50 g;Galletas de Arroz Pera Snack Adventure, 50g;DYD_001;Desayunos y Dulces;CER_001;Cereales;snack adventure;50 g;870.0;https://images.lider.cl/wmtcl?source=url[file:/productos/749612a.jpg]&sink;;;Lider;;;;;;galletas arroz pera gluten bolsa 50 g snack adventure 50 g;95.0;snack adventure;50 g;870.0;;;;;;0
L645737;Alimento Humedo Perro Adulto Sabor Carne Pouch, 100 g;no info;MAS_001;Mascotas;PE_001;Perro;dog chow;100 g;830.0;https://images.lider.cl/wmtcl?source=url[file:/productos/749849a.jpg]&sink;;;Lider;;;;;;alimento humedo perro adulto sabor carne pouch 100 g dog chow 100 g;95.0;dog chow;100 g;830.0;;;;;;0
L645735;Alimento Humedo Cachorro Sabor Pollo Pouch, 100 g;no info;MAS_001;Mascotas;PE_001;Perro;dog chow;100 g;830.0;https://images.lider.cl/wmtcl?source=url[file:/productos/749851a.jpg]&sink;;;Lider;;;;;;alimento humedo cachorro sabor pollo pouch 100 g dog chow 100 g;95.0;dog chow;100 g;830.0;;;;;;0
L645738;Alimento Humedo Perro Adulto Sabor Pavo Pouch, 100 g;no info;MAS_001;Mascotas;PE_001;Perro;dog chow;100 g;830.0;https://images.lider.cl/wmtcl?source=url[file:/productos/749855a.jpg]&sink;;;Lider;;;;;;alimento humedo perro adulto sabor pavo pouch 100 g dog chow 100 g;95.0;dog chow;100 g;830.0;;;;;;0
L401288;Chocolate Orly Menta, 120 g;Chocolate en Barra Relleno Orly Menta Ambrosoli, 115g;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;ambrosoli;120 g;1050.0;https://images.lider.cl/wmtcl?source=url[file:/productos/74a.jpg]&sink;;;Lider;;;;;;chocolate orly menta 120 g ambrosoli 120 g;95.0;ambrosoli;120 g;1050.0;;;;;;0
L551036;Champagne Extra Brut Botella, 750 cc;Vino Espumante Extra Brut Undurraga, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;undurraga;750 cc;8350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/751984a.jpg]&sink;;;Lider;;;;;;champagne extra brut botella 750 cc undurraga 750 cc;95.0;undurraga;750 cc;8350.0;;;;;;0
L551042;Sparkling Rosé 9,5°, 750 cc;Vino Espumante Rosé Demi Sec Martini, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;martini;750 cc;13390.0;https://images.lider.cl/wmtcl?source=url[file:/productos/751988a.jpg]&sink;;;Lider;;;;;;sparkling rosé 95° 750 cc martini 750 cc;95.0;martini;750 cc;13390.0;;;;;;0
L551053;Vino Reserva Cabernet Sauvignon Botella, 750 cc;Vino Tinto Pionero Reserva Cabernet Sauvignon Morandé, 750cc;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;pionero;750 cc;3490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/752010a.jpg]&sink;;;Lider;;;;;;vino reserva cabernet sauvignon botella 750 cc pionero 750 cc;95.0;pionero;750 cc;3490.0;;;;;;0
L551062;Espumante Moscato Rosé Dolce Botella, 750 cc;Vino Espumante Moscato Rosé Riccadonna, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;riccadonna;750 cc;15790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/752016a.jpg]&sink;;;Lider;;;;;;espumante moscato rosé dolce botella 750 cc riccadonna 750 cc;95.0;riccadonna;750 cc;15790.0;;;;;;0
L551069;Espumante Casillero del Diablo Devils Brut, 750 cc;Vino Espumante Casillero Del Diablo Devil's Brut Concha y Toro, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;casillero del diablo;750 cc;7250.0;https://images.lider.cl/wmtcl?source=url[file:/productos/752026a.jpg]&sink;;;Lider;;;;;;espumante casillero diablo devils brut 750 cc casillero diablo 750 cc;95.0;casillero del diablo;750 cc;7250.0;;;;;;0
L555375;Pizza Pepperoni, 430 g;Pizza a La Piedra Pepperoni Pf Listo!, 430g;PL_001;Platos Preparados;PF_001;Platos Listos Familiar;pf listo;430 g;3790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/753902a.jpg]&sink;;;Lider;;;;;;pizza pepperoni 430 g pf listo 430 g;95.0;pf listo;430 g;3790.0;;;;;;0
L552966;Galleta Sandwich Rellena de Crema de Chocolate Sin Azúcar, 250 g;Galletas Sandwich Zero Con Crema de Chocolate Gullón, 250g;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;gullon;250 g;2890.0;https://images.lider.cl/wmtcl?source=url[file:/productos/755418a.jpg]&sink;;;Lider;;;;;;galleta sandwich rellena crema chocolate azúcar 250 g gullon 250 g;95.0;gullon;250 g;2890.0;;;;;;0
L552967;Galleta Fibra Integral Sin Azúcar Bolsa, 170 g;Galletas Zero Fibra Integral Gullón, 170g;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;gullon;170 g;2030.0;https://images.lider.cl/wmtcl?source=url[file:/productos/755420a.jpg]&sink;;;Lider;;;;;;galleta fibra integral azúcar bolsa 170 g gullon 170 g;95.0;gullon;170 g;2030.0;;;;;;0
L553168;Azúcar Rubia, 500 g;Azúcar Rubia Specia, 500g;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;winkler;500 g;1350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/755820a.jpg]&sink;;;Lider;;;;;;azúcar rubia 500 g winkler 500 g;95.0;winkler;500 g;1350.0;;;;;;0
L553168;Azúcar Rubia, 500 g;Azúcar Rubia Specia, 500g;PYP_001;Panadería y Pastelería;R_001;Repostería;winkler;500 g;1350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/755820a.jpg]&sink;;;Lider;;;;;;azúcar rubia 500 g winkler 500 g;95.0;winkler;500 g;1350.0;;;;;;0
L553173;Espumante Brut Botella, 750 cc;Vino Espumante Brut Dominga, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;dominga;750 cc;8490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/755830a.jpg]&sink;;;Lider;;;;;;espumante brut botella 750 cc dominga 750 cc;95.0;dominga;750 cc;8490.0;;;;;;0
L553174;Espumante Brut Rosé Botella, 750 cc;Vino Espumante Brut Rosé Dominga, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;dominga;750 cc;8350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/755832a.jpg]&sink;;;Lider;;;;;;espumante brut rosé botella 750 cc dominga 750 cc;95.0;dominga;750 cc;8350.0;;;;;;0
L553211;Antiguas Reservas Merlot Botella, 750 cc;Vino Tinto Antiguas Reservas Merlot Cousiño Macul, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;cousiño macul;750 cc;12590.0;https://images.lider.cl/wmtcl?source=url[file:/productos/755904a.jpg]&sink;;;Lider;;;;;;antiguas reservas merlot botella 750 cc cousiño macul 750 cc;95.0;cousiño macul;750 cc;12590.0;;;;;;0
L747918;Vino Gran Reserva Cabernet Sauvignon Botella, 700 ml;Vino Tinto Gran Reserva Cabernet Sauvignon Carmen, 750ml;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;carmen;700 ml;7490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/757330a.jpg]&sink;;;Lider;;;;;;vino gran reserva cabernet sauvignon botella 700 ml carmen 700 ml;95.0;carmen;700 ml;7490.0;;;;;;0
L554113;Crema de Avellana untable Nutella & Go, 52 g;no info;DYD_001;Desayunos y Dulces;DYM_001;Dulces Mermeladas y Manjar;ferrero rocher;52 g;2090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/757476a.jpg]&sink;;;Lider;;;;;;crema avellana untable nutella go 52 g ferrero rocher 52 g;95.0;ferrero rocher;52 g;2090.0;;;;;;0
L705444;Kuchen Tradicional Frambuesa, 1200 g;Kuchen Tradicional Bandeja Frambuesa Watts, 1100g;PYP_001;Panadería y Pastelería;PAS_001;Pastelería;quinta;1200 g;8790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/758483a.jpg]&sink;;;Lider;;;;;;kuchen tradicional frambuesa 1200 g quinta 1200 g;95.0;quinta;1200 g;8790.0;;;;;;0
L705445;Kuchen Cuatro Sabores, 1 Un;no info;PYP_001;Panadería y Pastelería;PAS_001;Pastelería;quinta;1 un;8790.0;https://images.lider.cl/wmtcl?source=url[file:/productos/758485a.jpg]&sink;;;Lider;;;;;;kuchen cuatro sabores 1 quinta 1;95.0;quinta;1 un;8790.0;;;;;;0
L822741;Vino Añejo, 900 ml;no info;BYL_001;Bebidas y Licores;VYE_001;Vinos y Espumantes;centenario;900 ml;6490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/758816a.jpg]&sink;;;Lider;;;;;;vino añejo 900 ml centenario 900 ml;95.0;centenario;900 ml;6490.0;;;;;;0
L555621;Cerveza Pale Ale Botella, 330 ml;no info;BYL_001;Bebidas y Licores;CE_001;Cervezas;quimera;330 ml;1190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760132a.jpg]&sink;;;Lider;;;;;;cerveza pale ale botella 330 ml quimera 330 ml;95.0;quimera;330 ml;1190.0;;;;;;0
L555622;Cerveza Amber Ale Botella, 330 ml;no info;BYL_001;Bebidas y Licores;CE_001;Cervezas;quimera;330 ml;1190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760134a.jpg]&sink;;;Lider;;;;;;cerveza amber ale botella 330 ml quimera 330 ml;95.0;quimera;330 ml;1190.0;;;;;;0
L555623;Cerveza Imperial Stout Botella, 330 ml;no info;BYL_001;Bebidas y Licores;CE_001;Cervezas;quimera;330 ml;1190.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760136a.jpg]&sink;;;Lider;;;;;;cerveza imperial stout botella 330 ml quimera 330 ml;95.0;quimera;330 ml;1190.0;;;;;;0
L555923;Yoghurt Batido Light sin Lactosa Sabor Frutilla Pote, 125 g;Yoghurt Light sin Lactosa Frutilla Colun, 125g;CO_001;Colaciones;YG_001;Yoghurt;colun;125 g;330.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760662a.jpg]&sink;;;Lider;;;;;;yoghurt batido light lactosa sabor frutilla pote 125 g colun 125 g;95.0;colun;125 g;330.0;;;;;;0
L555925;Yoghurt Batido Light sin Lactosa Sabor Chirimoya Pote, 125 g;Yoghurt sin Lactosa Light Chirimoya Colun, 125g;CO_001;Colaciones;YG_001;Yoghurt;colun;125 g;330.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760664a.jpg]&sink;;;Lider;;;;;;yoghurt batido light lactosa sabor chirimoya pote 125 g colun 125 g;95.0;colun;125 g;330.0;;;;;;0
L555927;Yoghurt Batido Light sin Lactosa Sabor Vainilla Pote, 125 g;Yoghurt sin Lactosa Light Vainilla Colun, 125g;CO_001;Colaciones;YG_001;Yoghurt;colun;125 g;330.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760666a.jpg]&sink;;;Lider;;;;;;yoghurt batido light lactosa sabor vainilla pote 125 g colun 125 g;95.0;colun;125 g;330.0;;;;;;0
L556093;Néctar durazno 0% azúcar añadida botella 1,5 l, 1,5 L;Néctar sin Azúcar Añadida Durazno Andina Del Valle, 1.5lt;BYL_001;Bebidas y Licores;J_001;Jugos;del valle;1,5 l;1350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760916a.jpg]&sink;;;Lider;;;;;;néctar durazno 0 azúcar añadida botella 15 l 15 l valle 15 l;95.0;del valle;1,5 l;1350.0;;;;;;0
L588766;Chocolate Vizzio Snack, 26 g;Vizzio Almendras Cubiertas con Chocolate Costa, 33g;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;costa;26 g;780.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760952a.jpg]&sink;;;Lider;;;;;;chocolate vizzio snack 26 g costa 26 g;95.0;costa;26 g;780.0;;;;;;0
L556126;Cereal Bolitas de Chocolate sin Azúcar Caja, 330 g;Bolitas de Cereal sin Azúcar Chocolate En Línea, 330g;DYD_001;Desayunos y Dulces;CER_001;Cereales;en linea;330 g;2490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/760960a.jpg]&sink;;;Lider;;;;;;cereal bolitas chocolate azúcar caja 330 g linea 330 g;95.0;en linea;330 g;2490.0;;;;;;0
L556762;Alimento Humedo Gato Gourmet Filetitos de Pavo Lata, 80 g;no info;MAS_001;Mascotas;G_001;Gato;champion cat;80 g;1450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/762078a.jpg]&sink;;;Lider;;;;;;alimento humedo gato gourmet filetitos pavo lata 80 g champion cat 80 g;95.0;champion cat;80 g;1450.0;;;;;;0
L556763;Alimento Humedo Gato Gourmet Filetitos de Pollo Lata, 80 g;no info;MAS_001;Mascotas;G_001;Gato;champion cat;80 g;1450.0;https://images.lider.cl/wmtcl?source=url[file:/productos/762080a-1.jpg]&sink;;;Lider;;;;;;alimento humedo gato gourmet filetitos pollo lata 80 g champion cat 80 g;95.0;champion cat;80 g;1450.0;;;;;;0
L557293;Yoghurt Batido light Sabor Natural Endulzado Bolsa, 900 g;Yogurt Light & Free Natural Endulzado Danone, 900g;CO_001;Colaciones;YG_001;Yoghurt;light and free;900 g;2090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763040a.jpg]&sink;;;Lider;;;;;;yoghurt batido light sabor natural endulzado bolsa 900 g light and free 900 g;95.0;light and free;900 g;2090.0;;;;;;0
L557295;Yoghurt Batido Light Sabor Frutilla Bolsa, 900 g;Yoghurt Batido Light & Free Frutilla Danone, 900g;CO_001;Colaciones;YG_001;Yoghurt;light and free;900 g;2090.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763042a.jpg]&sink;;;Lider;;;;;;yoghurt batido light sabor frutilla bolsa 900 g light and free 900 g;95.0;light and free;900 g;2090.0;;;;;;0
L557305;Yoghurt Batido Light & Free Sabor Natural Endulzado Pote, 115 g;Yoghurt Batido Light & Free Semidescremado Natural Endulzado Danone, 115g;CO_001;Colaciones;YG_001;Yoghurt;light and free;115 g;350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763052a.jpg]&sink;;;Lider;;;;;;yoghurt batido light free sabor natural endulzado pote 115 g light and free 115 g;95.0;light and free;115 g;350.0;;;;;;0
L557307;Yoghurt Batido Light Sabor Frutilla Pote, 115 g;Yoghurt Batido Light & Free Frutilla Danone, 115g;CO_001;Colaciones;YG_001;Yoghurt;light and free;115 g;350.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763054a.jpg]&sink;;;Lider;;;;;;yoghurt batido light sabor frutilla pote 115 g light and free 115 g;95.0;light and free;115 g;350.0;;;;;;0
L675144;Oblea de Arroz Cubierta de Chocolate, 20 g;Oblea Dulce de Arroz Gallo Snacks, 20g;DYD_001;Desayunos y Dulces;GYC_001;Galletas y Colaciones Dulces;gallo;20 g;900.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763718a-1.jpg]&sink;;;Lider;;;;;;oblea arroz cubierta chocolate 20 g gallo 20 g;95.0;gallo;20 g;900.0;;;;;;0
L557759;Yoghurt Protein Shot Sabor Berries (6 Un) Pack, 6 Un;no info;CO_001;Colaciones;YG_001;Yoghurt;loncoleche;6 un;3550.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763909a.jpg]&sink;;;Lider;;;;;;yoghurt protein shot sabor berries 6 pack 6 loncoleche 6;95.0;loncoleche;6 un;3550.0;;;;;;0
L557760;Yoghurt Protein Shot Sabor Vainilla (6 Un) Pack, 6 Un;Yoghurt Bebible sin Lactosa Vainilla Lonco Leche, 600ml;CO_001;Colaciones;YG_001;Yoghurt;loncoleche;6 un;3550.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763911a.jpg]&sink;;;Lider;;;;;;yoghurt protein shot sabor vainilla 6 pack 6 loncoleche 6;95.0;loncoleche;6 un;3550.0;;;;;;0
L688890;Yoghurt Griego Triple 0 Sabor Natural endulzado Pote, 400 gr;Yoghurt Griego Triple 0% Natural Endulzado Quillayes, 400g;CO_001;Colaciones;YG_001;Yoghurt;quillayes;400 g;1380.0;https://images.lider.cl/wmtcl?source=url[file:/productos/763921a.jpg]&sink;;;Lider;;;;;;yoghurt griego triple 0 sabor natural endulzado pote 400 gr quillayes 400 g;95.0;quillayes;400 g;1380.0;;;;;;0
L558374;Sofrito Con Ajo, 150 g;Sofrito Congelado Con Ajo Minuto Verde, 150g;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;minuto verde;150 g;870.0;https://images.lider.cl/wmtcl?source=url[file:/productos/764834a.jpg]&sink;;;Lider;;;;;;sofrito ajo 150 g minuto verde 150 g;95.0;minuto verde;150 g;870.0;;;;;;0
L558475;Cereal Hojuelas de Chocolate sin Azúcar Caja, 330 g;Hojuelas de Cereal Chocolate En Línea, 330g;DYD_001;Desayunos y Dulces;CER_001;Cereales;en linea;330 g;2490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/764989a.jpg]&sink;;;Lider;;;;;;cereal hojuelas chocolate azúcar caja 330 g linea 330 g;95.0;en linea;330 g;2490.0;;;;;;0
L385076;Papas Duquesa, 250 g;no info;C_001;Congelados;VYF_001;Verduras y Frutas Congeladas;minuto verde;250 g;1073.0;https://images.lider.cl/wmtcl?source=url[file:/productos/765133a.jpg]&sink;;;Lider;;;;;;papas duquesa 250 g minuto verde 250 g;95.0;minuto verde;250 g;1073.0;;;;;;0
L672776;Torta Pastelera, 950 gr;Torta 15 Personas Pastelera Receta Tradicional, 950g;PYP_001;Panadería y Pastelería;PAS_001;Pastelería;torta;950 g;8990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/766540a.jpg]&sink;;;Lider;;;;;;torta pastelera 950 gr torta 950 g;95.0;torta;950 g;8990.0;;;;;;0
L559854;Chocolate de leche tiny, 200 g;Mini Barras de Chocolate Miel y Almendras Toblerone, 200g;DYD_001;Desayunos y Dulces;CYC_001;Chocolates y Candy;toblerone;200 g;4920.0;https://images.lider.cl/wmtcl?source=url[file:/productos/767434a.jpg]&sink;;;Lider;;;;;;chocolate leche tiny 200 g toblerone 200 g;95.0;toblerone;200 g;4920.0;;;;;;0
L559946;Yoghurt Batido light Sabor Natural Endulzado Botella, 900 g;Yogur Batido Light & Free Dulce y Natural Danone, 900g;CO_001;Colaciones;YG_001;Yoghurt;light and free;900 g;2750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/767550a.jpg]&sink;;;Lider;;;;;;yoghurt batido light sabor natural endulzado botella 900 g light and free 900 g;95.0;light and free;900 g;2750.0;;;;;;0
L559948;Yoghurt Batido light Sabor Frutilla Botella, 900 g;Yogur Batido Semidescremado Light & Free Frutilla Danone, 900g;CO_001;Colaciones;YG_001;Yoghurt;light and free;900 g;2750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/767552a.jpg]&sink;;;Lider;;;;;;yoghurt batido light sabor frutilla botella 900 g light and free 900 g;95.0;light and free;900 g;2750.0;;;;;;0
L560179;Juguete para Perro Caucho N1, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;4990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/767971a.jpg]&sink;;;Lider;;;;;;juguete perro caucho n1 1 buddy pet 1;95.0;buddy pet;1 un;4990.0;;;;;;0
L560184;Juguete para Perro Caucho Colores, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;2690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/767981a.jpg]&sink;;;Lider;;;;;;juguete perro caucho colores 1 buddy pet 1;95.0;buddy pet;1 un;2690.0;;;;;;0
L560188;Juguete para Perro Caucho con Cuerda, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;3990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/767989a.jpg]&sink;;;Lider;;;;;;juguete perro caucho cuerda 1 buddy pet 1;95.0;buddy pet;1 un;3990.0;;;;;;0
L560194;Juguete para Perro Caucho N5, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;6490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768001a.jpg]&sink;;;Lider;;;;;;juguete perro caucho n5 1 buddy pet 1;95.0;buddy pet;1 un;6490.0;;;;;;0
L560197;Juguete para Perro Caucho Hueso, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;4990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768007a.jpg]&sink;;;Lider;;;;;;juguete perro caucho hueso 1 buddy pet 1;95.0;buddy pet;1 un;4990.0;;;;;;0
L560199;Juguete para Perro Cuerda Elasticada Pelota Tenis, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;1690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768011a.jpg]&sink;;;Lider;;;;;;juguete perro cuerda elasticada pelota tenis 1 buddy pet 1;95.0;buddy pet;1 un;1690.0;;;;;;0
L560201;Juguete para Perro Bolsa 3 Pelotas Tenis, 3 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;3 un;1990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768015a.jpg]&sink;;;Lider;;;;;;juguete perro bolsa 3 pelotas tenis 3 buddy pet 3;95.0;buddy pet;3 un;1990.0;;;;;;0
L560204;Juguete para Perro Plush N1, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;5490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768021a.jpg]&sink;;;Lider;;;;;;juguete perro plush n1 1 buddy pet 1;95.0;buddy pet;1 un;5490.0;;;;;;0
L560211;Juguete para Perro Plush N8, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;5490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768035a.jpg]&sink;;;Lider;;;;;;juguete perro plush n8 1 buddy pet 1;95.0;buddy pet;1 un;5490.0;;;;;;0
L560212;Juguete para Perro Básico Vinilo, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;1390.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768037a.jpg]&sink;;;Lider;;;;;;juguete perro básico vinilo 1 buddy pet 1;95.0;buddy pet;1 un;1390.0;;;;;;0
L560213;Juguete para Perro Básico Látex, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;2290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768039a.jpg]&sink;;;Lider;;;;;;juguete perro básico látex 1 buddy pet 1;95.0;buddy pet;1 un;2290.0;;;;;;0
L560220;Cepillo Doble para Mascotas, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;3990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768051a.jpg]&sink;;;Lider;;;;;;cepillo doble mascotas 1 buddy pet 1;95.0;buddy pet;1 un;3990.0;;;;;;0
L560223;Cepillo Doble Rectangular para Mascotas, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;3990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768057a.jpg]&sink;;;Lider;;;;;;cepillo doble rectangular mascotas 1 buddy pet 1;95.0;buddy pet;1 un;3990.0;;;;;;0
L560224;Cepillo Simple Rectangular para Mascotas, 1 Un;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1 un;3990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768059a.jpg]&sink;;;Lider;;;;;;cepillo simple rectangular mascotas 1 buddy pet 1;95.0;buddy pet;1 un;3990.0;;;;;;0
L560237;Shampoo para Perros Balsámico Aroma Vainilla Botella, 1000 ml;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1000 ml;5490.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768085a.jpg]&sink;;;Lider;;;;;;shampoo perros balsámico aroma vainilla botella 1000 ml buddy pet 1000 ml;95.0;buddy pet;1000 ml;5490.0;;;;;;0
L560241;Shampoo para Perros Repelente Pulgas Aroma Eucalipto Botella, 1000 ml;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;1000 ml;5750.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768093a.jpg]&sink;;;Lider;;;;;;shampoo perros repelente pulgas aroma eucalipto botella 1000 ml buddy pet 1000 ml;95.0;buddy pet;1000 ml;5750.0;;;;;;0
L560242;Shampoo para Perros Seco Aroma Eucaliptus Lata, 100 g;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;100 g;2690.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768095a.jpg]&sink;;;Lider;;;;;;shampoo perros seco aroma eucaliptus lata 100 g buddy pet 100 g;95.0;buddy pet;100 g;2690.0;;;;;;0
L560247;Colonia para Perritas Aroma Berries, 160 ml;no info;MAS_001;Mascotas;PE_001;Perro;buddy pet;160 ml;2290.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768105a.jpg]&sink;;;Lider;;;;;;colonia perritas aroma berries 160 ml buddy pet 160 ml;95.0;buddy pet;160 ml;2290.0;;;;;;0
L560256;Bandeja Arena Sanitaria de Gatos 43x32x14 cm;no info;MAS_001;Mascotas;G_001;Gato;buddy pet;andeja arena sanitaria de gatos 43x32x14 cm;6990.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768123a.jpg]&sink;;;Lider;;;;;;bandeja arena sanitaria gatos 43x32x14 cm buddy pet andeja arena sanitaria gatos 43x32x14 cm;95.0;buddy pet;andeja arena sanitaria de gatos 43x32x14 cm;6990.0;;;;;;0
L560257;Pala para Arena Sanitaria de Gatos, 1 Un;no info;MAS_001;Mascotas;G_001;Gato;buddy pet;1 un;1150.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768125a.jpg]&sink;;;Lider;;;;;;pala arena sanitaria gatos 1 buddy pet 1;95.0;buddy pet;1 un;1150.0;;;;;;0
L560268;Shampoo para Gatos Seco Repelente Pulgas Aroma Eucaliptus Lata, 100 g;no info;MAS_001;Mascotas;G_001;Gato;buddy pet;100 g;2550.0;https://images.lider.cl/wmtcl?source=url[file:/productos/768147a.jpg]&sink;;;Lider;;;;;;shampoo gatos seco repelente pulgas aroma eucaliptus lata 100 g buddy pet 100 g;95.0;buddy pet;100 g;2550.0;;;;;;0
